Age,Height,Weight,FAVC,FCVC,NCP,SCC,SMOKE,CH2O,family_history_with_overweight,FAF,TUE,Gender_Male,CALC_Frequently,CALC_Sometimes,CALC_no,CAEC_Frequently,CAEC_Sometimes,CAEC_no,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking
31.571392,1.767485,120.158049,1,513,477,0,0,633,1,607,288,True,False,True,False,False,True,False,False,False,False,False
30.577944,1.783953,120.613561,1,407,477,0,0,789,1,332,765,True,False,True,False,False,True,False,False,False,False,False
30.717727,1.76714,120.344402,1,268,477,0,0,738,1,579,1014,True,False,True,False,False,True,False,False,False,False,False
26.734476,1.816197,119.622764,1,344,477,0,0,1087,1,419,0,True,False,True,False,False,True,False,False,False,True,False
26.699317,1.839941,119.956651,1,343,477,0,0,1141,1,461,0,True,False,True,False,False,True,False,False,False,True,False
25.659092,1.84842,117.631707,1,274,477,0,0,942,1,593,35,True,False,True,False,False,True,False,False,False,True,False
26.348156,1.830317,117.75701,1,237,477,0,0,947,1,697,41,True,False,True,False,False,True,False,False,False,True,False
37.638102,1.750085,118.114184,1,241,477,0,0,585,1,120,0,True,False,True,False,False,True,False,False,False,False,False
37.765356,1.763582,117.86159,1,284,403,0,0,596,1,466,0,True,False,True,False,False,True,False,False,False,False,False
28.255199,1.816547,120.699119,1,807,477,0,0,1086,1,405,823,True,False,True,False,False,True,False,False,False,False,False
27.931432,1.805445,119.484614,1,726,477,0,0,920,1,540,634,True,False,True,False,False,True,False,False,False,False,False
25.492855,1.770124,114.163921,1,293,477,0,0,671,1,758,49,True,False,True,False,False,True,False,False,False,True,False
25.550506,1.77274,114.254278,1,296,477,0,0,679,1,742,72,True,False,True,False,False,True,False,False,False,True,False
25.542454,1.763215,115.10813,1,330,477,0,0,714,1,746,549,True,False,True,False,False,True,False,False,False,True,False
25.758307,1.766547,115.45845,1,317,477,0,0,705,1,731,903,True,False,True,False,False,True,False,False,False,True,False
29.981494,1.773181,112.348722,1,150,477,0,0,604,1,0,480,True,False,True,False,False,True,False,False,False,False,False
29.891473,1.76003,112.409191,1,358,477,0,0,669,1,0,688,True,False,True,False,False,True,False,False,False,False,False
26.778684,1.780089,113.15464,1,329,477,0,0,645,1,320,1068,True,False,True,False,False,True,False,False,False,False,False
28.377958,1.766946,113.235538,1,387,477,0,0,697,1,0,1018,True,False,True,False,False,True,False,False,False,False,False
26.199321,1.885119,121.065052,1,437,477,0,0,1217,1,708,436,True,False,True,False,False,True,False,False,False,True,False
27.266287,1.828276,120.872294,1,546,477,0,0,1244,1,670,609,True,False,True,False,False,True,False,False,False,True,False
27.635029,1.806227,120.423567,1,789,477,0,0,963,1,389,940,True,False,True,False,False,True,False,False,False,True,False
26.899886,1.812919,119.841446,1,410,477,0,0,1095,1,388,167,True,False,True,False,False,True,False,False,False,True,False
22.758998,1.859717,121.284533,1,556,298,0,0,413,1,675,0,True,False,True,False,False,True,False,False,False,True,False
22.771001,1.86516,121.527369,1,608,352,0,0,435,1,644,0,True,False,True,False,False,True,False,False,False,True,False
23.826684,1.783609,120.921535,1,518,427,0,0,797,1,828,231,True,False,True,False,False,True,False,False,False,True,False
24.186273,1.794827,120.919703,1,532,355,0,0,834,1,662,55,True,False,True,False,False,True,False,False,False,True,False
30.945369,1.759647,120.009392,1,631,477,0,0,724,1,639,897,True,False,True,False,False,True,False,False,False,False,False
31.490699,1.773521,120.209711,1,636,477,0,0,661,1,520,236,True,False,True,False,False,True,False,False,False,False,False
31.56724,1.753327,118.26569,1,337,477,0,0,691,1,492,372,True,False,True,False,False,True,False,False,False,False,False
30.444081,1.761068,118.370628,1,510,477,0,0,756,1,597,887,True,False,True,False,False,True,False,False,False,False,False
31.199261,1.848845,125.077863,1,471,477,0,1,355,1,578,188,True,False,True,False,False,True,False,False,False,True,False
31.190219,1.842812,125.973927,1,288,477,0,1,266,1,487,407,True,False,True,False,False,True,False,False,False,True,False
30.575349,1.825449,124.95278,1,189,477,0,0,443,1,441,165,True,False,True,False,False,True,False,False,False,True,False
30.702559,1.86198,126.418413,1,742,477,0,0,273,1,504,846,True,False,True,False,False,True,False,False,False,True,False
25.057878,1.763987,113.069667,1,56,477,0,0,553,1,885,11,True,False,True,False,False,True,False,False,False,True,False
25.151286,1.761519,112.835195,1,41,477,0,0,564,1,774,7,True,False,True,False,False,True,False,False,False,True,False
25.137087,1.772045,114.067936,1,91,477,0,0,637,1,856,272,True,False,True,False,False,True,False,False,False,True,False
25.3292,1.771817,114.004832,1,75,477,0,0,632,1,849,199,True,False,True,False,False,True,False,False,False,True,False
25.66668,1.79858,117.93329,1,208,477,0,0,884,1,596,29,True,False,True,False,False,True,False,False,False,True,False
25.01277,1.788586,117.849351,1,311,469,0,0,888,1,615,132,True,False,True,False,False,True,False,False,False,True,False
25.047945,1.803207,118.332966,1,58,477,0,0,650,1,654,173,True,False,True,False,False,True,False,False,False,True,False
25.426457,1.836592,118.377601,1,124,477,0,0,922,1,700,70,True,False,True,False,False,True,False,False,False,True,False
37.207082,1.762921,118.40174,1,279,465,0,0,471,1,353,0,True,False,True,False,False,True,False,False,False,False,False
38.10894,1.752863,119.201465,1,475,461,0,0,507,1,349,506,True,False,True,False,False,True,False,False,False,False,False
38.644441,1.768235,117.792268,1,336,414,0,0,440,1,417,0,True,False,True,False,False,True,False,False,False,False,False
38.112989,1.766888,118.134898,1,340,411,0,0,475,1,453,0,True,False,True,False,False,True,False,False,False,False,False
24.825393,1.603501,101.038263,1,804,46,0,0,155,1,74,1012,True,False,False,True,False,True,False,False,False,True,False
26.624342,1.690262,103.180918,1,551,42,0,0,98,1,173,481,True,False,False,True,False,True,False,False,False,True,False
33.722449,1.712905,103.276087,1,488,200,0,0,0,1,922,33,True,False,False,True,False,True,False,False,False,True,False
32.516469,1.695735,102.784864,1,604,196,0,0,0,1,1042,50,True,False,False,True,False,True,False,False,False,True,False
23.881938,1.829971,121.04172,1,571,344,0,0,1096,1,668,341,True,False,True,False,False,True,False,False,False,True,False
23.319635,1.84629,121.248035,1,809,338,0,0,1004,1,558,0,True,False,True,False,False,True,False,False,False,True,False
23.912387,1.774983,119.081804,1,439,474,0,0,574,1,875,408,True,False,True,False,False,True,False,False,False,True,False
24.982997,1.78968,118.436166,1,65,473,0,0,620,1,636,133,True,False,True,False,False,True,False,False,False,True,False
24.511445,1.852664,121.310257,1,718,406,0,0,880,1,719,278,True,False,True,False,False,True,False,False,False,True,False
24.05331,1.872561,121.471077,1,655,334,0,0,1016,1,725,0,True,False,True,False,False,True,False,False,False,True,False
22.906886,1.81955,120.775439,1,545,371,0,0,514,1,852,250,True,False,True,False,False,True,False,False,False,True,False
23.147644,1.815514,120.337664,1,805,365,0,0,1002,1,687,38,True,False,True,False,False,True,False,False,False,True,False
24.001889,1.614075,100.245302,1,699,143,0,0,14,1,629,859,True,False,False,True,False,True,False,False,False,True,False
24.002404,1.609418,100.078367,1,707,141,0,0,16,1,301,901,True,False,False,True,False,True,False,False,False,True,False
30.71516,1.650189,101.141277,1,728,243,0,0,0,1,998,290,True,False,False,True,False,True,False,False,False,True,False
30.64243,1.653876,102.583895,1,733,229,0,0,115,1,549,499,True,False,False,True,False,True,False,False,False,True,False
20.068432,1.657132,105.580491,1,594,104,0,0,313,1,38,880,True,False,False,True,False,True,False,False,False,True,False
20.914366,1.644751,101.067988,1,650,91,0,0,83,1,184,664,True,False,False,True,False,True,False,False,False,True,False
25.512048,1.660761,104.321463,1,614,65,0,0,251,1,115,909,True,False,False,True,False,True,False,False,False,True,False
26.844812,1.69151,102.59518,1,570,30,0,0,216,1,152,855,True,False,False,True,False,True,False,False,False,True,False
25.919241,1.611462,102.093223,1,809,477,0,0,31,1,56,840,False,False,True,False,False,True,False,False,False,True,False
26.0,1.584782,105.055597,1,809,477,0,0,124,1,0,410,False,False,True,False,False,True,False,False,False,True,False
18.233541,1.792378,137.859737,1,809,477,0,0,1167,1,1056,590,False,False,True,False,False,True,False,False,False,True,False
18.147705,1.802257,149.935848,1,809,477,0,0,731,1,1061,792,False,False,True,False,False,True,False,False,False,True,False
26.0,1.65632,111.93301,1,809,477,0,0,1124,1,0,122,False,False,True,False,False,True,False,False,False,True,False
26.0,1.600762,105.448264,1,809,477,0,0,40,1,0,287,False,False,True,False,False,True,False,False,False,True,False
25.902283,1.678658,104.954834,1,809,477,0,0,357,1,171,587,False,False,True,False,False,True,False,False,False,True,False
25.540865,1.678201,109.900472,1,809,477,0,0,257,1,125,342,False,False,True,False,False,True,False,False,False,True,False
22.39251,1.65563,121.205171,1,809,477,0,0,208,1,285,253,False,False,True,False,False,True,False,False,False,True,False
21.305402,1.694952,133.76473,1,809,477,0,0,202,1,1012,723,False,False,True,False,False,True,False,False,False,True,False
26.0,1.622771,109.959714,1,809,477,0,0,1049,1,0,375,False,False,True,False,False,True,False,False,False,True,False
26.0,1.583889,110.545378,1,809,477,0,0,973,1,0,384,False,False,True,False,False,True,False,False,False,True,False
21.334585,1.729045,131.529267,1,809,477,0,0,179,1,957,797,False,False,True,False,False,True,False,False,False,True,False
22.978655,1.664622,114.465425,1,809,477,0,0,861,1,160,649,False,False,True,False,False,True,False,False,False,True,False
21.01245,1.747773,127.902844,1,809,477,0,0,374,1,262,837,False,False,True,False,False,True,False,False,False,True,False
21.056059,1.730113,152.094362,1,809,477,0,0,843,1,412,524,False,False,True,False,False,True,False,False,False,True,False
18.771001,1.746652,133.800129,1,809,477,0,0,1196,1,818,489,False,False,True,False,False,True,False,False,False,True,False
24.265943,1.719365,114.511537,1,809,477,0,0,1259,1,259,405,False,False,True,False,False,True,False,False,False,True,False
26.0,1.632377,111.946655,1,809,477,0,0,1098,1,0,39,False,False,True,False,False,True,False,False,False,True,False
26.0,1.642572,111.868169,1,809,477,0,0,1000,1,0,123,False,False,True,False,False,True,False,False,False,True,False
25.96701,1.654875,104.758713,1,809,477,0,0,986,1,191,647,False,False,True,False,False,True,False,False,False,True,False
26.0,1.627567,107.482662,1,809,477,0,0,1058,1,0,310,False,False,True,False,False,True,False,False,False,True,False
20.590046,1.736276,130.927138,1,809,477,0,0,454,1,813,813,False,False,True,False,False,True,False,False,False,True,False
24.497373,1.737056,132.527011,1,809,477,0,0,1191,1,556,455,False,False,True,False,False,True,False,False,False,True,False
25.991886,1.580968,102.003378,1,809,477,0,0,9,1,16,840,False,False,True,False,False,True,False,False,False,True,False
25.908431,1.607128,103.026858,1,809,477,0,0,63,1,135,666,False,False,True,False,False,True,False,False,False,True,False
18.177882,1.821566,142.102468,1,809,477,0,0,1083,1,1067,658,False,False,True,False,False,True,False,False,False,True,False
18.112503,1.82773,152.720545,1,809,477,0,0,702,1,1070,810,False,False,True,False,False,True,False,False,False,True,False
26.0,1.656504,111.993054,1,809,477,0,0,1212,1,0,28,False,False,True,False,False,True,False,False,False,True,False
26.0,1.637725,111.208963,1,809,477,0,0,1079,1,0,101,False,False,True,False,False,True,False,False,False,True,False
25.902283,1.669701,104.585783,1,809,477,0,0,310,1,171,720,False,False,True,False,False,True,False,False,False,True,False
25.540865,1.668709,104.754958,1,809,477,0,0,236,1,125,605,False,False,True,False,False,True,False,False,False,True,False
20.520992,1.668642,124.704781,1,809,477,0,0,102,1,431,281,False,False,True,False,False,True,False,False,False,True,False
20.871153,1.690614,129.769141,1,809,477,0,0,100,1,944,811,False,False,True,False,False,True,False,False,False,True,False
26.0,1.622418,110.676343,1,809,477,0,0,1061,1,0,324,False,False,True,False,False,True,False,False,False,True,False
26.0,1.643332,110.824698,1,809,477,0,0,1081,1,0,210,False,False,True,False,False,True,False,False,False,True,False
21.768834,1.733383,135.524857,1,809,477,0,0,263,1,1027,709,False,False,True,False,False,True,False,False,False,True,False
20.891491,1.748313,133.573787,1,809,477,0,0,1198,1,902,667,False,False,True,False,False,True,False,False,False,True,False
20.941943,1.812963,138.730619,1,809,477,0,0,1018,1,295,588,False,False,True,False,False,True,False,False,False,True,False
20.989016,1.80734,155.872093,1,809,477,0,0,867,1,545,450,False,False,True,False,False,True,False,False,False,True,False
18.367481,1.745644,133.665587,1,809,477,0,0,1216,1,841,488,False,False,True,False,False,True,False,False,False,True,False
21.051107,1.753266,133.852432,1,809,477,0,0,1236,1,805,527,False,False,True,False,False,True,False,False,False,True,False
26.0,1.632193,111.886611,1,809,477,0,0,992,1,0,141,False,False,True,False,False,True,False,False,False,True,False
26.0,1.641098,111.818345,1,809,477,0,0,952,1,0,181,False,False,True,False,False,True,False,False,False,True,False
25.998646,1.640741,104.808542,1,809,477,0,0,1030,1,158,553,False,False,True,False,False,True,False,False,False,True,False
26.0,1.618573,104.928643,1,809,477,0,0,371,1,0,419,False,False,True,False,False,True,False,False,False,True,False
22.846357,1.757442,133.365094,1,809,477,0,0,1178,1,690,616,False,False,True,False,False,True,False,False,False,True,False
19.885655,1.763343,133.952675,1,809,477,0,0,1164,1,792,660,False,False,True,False,False,True,False,False,False,True,False
25.930376,1.610086,102.38745,1,809,477,0,0,52,1,33,413,False,False,True,False,False,True,False,False,False,True,False
25.897815,1.664463,102.781971,1,809,477,0,0,59,1,101,840,False,False,True,False,False,True,False,False,False,True,False
26.0,1.602025,104.899348,1,809,477,0,0,988,1,0,431,False,False,True,False,False,True,False,False,False,True,False
25.968792,1.632896,104.988925,1,809,477,0,0,143,1,136,482,False,False,True,False,False,True,False,False,False,True,False
18.335019,1.771043,137.044959,1,809,477,0,0,1187,1,941,512,False,False,True,False,False,True,False,False,False,True,False
21.700748,1.789555,137.767787,1,809,477,0,0,1161,1,840,767,False,False,True,False,False,True,False,False,False,True,False
18.222536,1.801746,141.166265,1,809,477,0,0,869,1,1060,731,False,False,True,False,False,True,False,False,False,True,False
20.3756,1.787195,151.975864,1,809,477,0,0,791,1,455,758,False,False,True,False,False,True,False,False,False,True,False
26.0,1.644141,111.942544,1,809,477,0,0,1112,1,0,95,False,False,True,False,False,True,False,False,False,True,False
26.0,1.643355,111.600553,1,809,477,0,0,1029,1,0,209,False,False,True,False,False,True,False,False,False,True,False
26.0,1.623707,105.037463,1,809,477,0,0,955,1,0,301,False,False,True,False,False,True,False,False,False,True,False
26.0,1.610636,105.423532,1,809,477,0,0,730,1,0,402,False,False,True,False,False,True,False,False,False,True,False
25.943827,1.629491,104.839068,1,809,477,0,0,749,1,105,470,False,False,True,False,False,True,False,False,False,True,False
25.291974,1.684768,104.821175,1,809,477,0,0,250,1,177,754,False,False,True,False,False,True,False,False,False,True,False
25.653233,1.66494,110.92217,1,809,477,0,0,320,1,39,175,False,False,True,False,False,True,False,False,False,True,False
25.783865,1.655646,110.21734,1,809,477,0,0,287,1,23,337,False,False,True,False,False,True,False,False,False,True,False
19.17614,1.666194,124.805868,1,809,477,0,0,137,1,435,500,False,False,True,False,False,True,False,False,False,True,False
21.207423,1.707508,121.864326,1,809,477,0,0,327,1,776,771,False,False,True,False,False,True,False,False,False,True,False
21.633056,1.754174,133.783955,1,809,477,0,0,496,1,835,748,False,False,True,False,False,True,False,False,False,True,False
21.009596,1.714193,131.866734,1,809,477,0,0,377,1,884,770,False,False,True,False,False,True,False,False,False,True,False
26.0,1.62439,110.008636,1,809,477,0,0,926,1,0,282,False,False,True,False,False,True,False,False,False,True,False
26.0,1.638836,110.970479,1,809,477,0,0,1022,1,0,274,False,False,True,False,False,True,False,False,False,True,False
26.0,1.621245,111.267334,1,809,477,0,0,981,1,0,174,False,False,True,False,False,True,False,False,False,True,False
25.954511,1.623514,109.980145,1,809,477,0,0,753,1,4,378,False,False,True,False,False,True,False,False,False,True,False
21.001969,1.736215,132.145549,1,809,477,0,0,353,1,923,491,False,False,True,False,False,True,False,False,False,True,False
21.772251,1.732951,132.904884,1,809,477,0,0,433,1,873,780,False,False,True,False,False,True,False,False,False,True,False
23.76197,1.69135,114.480696,1,809,477,0,0,928,1,233,521,False,False,True,False,False,True,False,False,False,True,False
24.449655,1.635062,113.277388,1,809,477,0,0,972,1,138,359,False,False,True,False,False,True,False,False,False,True,False
18.378203,1.746061,128.261402,1,809,477,0,0,919,1,861,520,False,False,True,False,False,True,False,False,False,True,False
19.725718,1.746529,129.363771,1,809,477,0,0,768,1,364,542,False,False,True,False,False,True,False,False,False,True,False
21.344018,1.746516,144.302261,1,809,477,0,0,836,1,710,577,False,False,True,False,False,True,False,False,False,True,False
21.322097,1.751118,149.291106,1,809,477,0,0,795,1,929,559,False,False,True,False,False,True,False,False,False,True,False
19.262934,1.741014,132.57927,1,809,477,0,0,883,1,815,711,False,False,True,False,False,True,False,False,False,True,False
21.566815,1.748533,133.94608,1,809,477,0,0,1162,1,787,704,False,False,True,False,False,True,False,False,False,True,False
24.475242,1.694726,112.776612,1,809,477,0,0,1093,1,235,137,False,False,True,False,False,True,False,False,False,True,False
25.612462,1.674515,112.879662,1,809,477,0,0,1262,1,247,150,False,False,True,False,False,True,False,False,False,True,False
26.0,1.631332,111.829957,1,809,477,0,0,961,1,0,204,False,False,True,False,False,True,False,False,False,True,False
26.0,1.641918,111.86899,1,809,477,0,0,1012,1,0,80,False,False,True,False,False,True,False,False,False,True,False
26.0,1.640125,111.539494,1,809,477,0,0,1001,1,0,144,False,False,True,False,False,True,False,False,False,True,False
26.0,1.649178,111.914361,1,809,477,0,0,1206,1,0,87,False,False,True,False,False,True,False,False,False,True,False
25.96773,1.603404,105.031908,1,809,477,0,0,483,1,35,423,False,False,True,False,False,True,False,False,False,True,False
25.989938,1.644199,105.036075,1,809,477,0,0,796,1,72,585,False,False,True,False,False,True,False,False,False,True,False
26.0,1.628909,106.875927,1,809,477,0,0,1057,1,0,415,False,False,True,False,False,True,False,False,False,True,False
25.617227,1.628019,108.265922,1,809,477,0,0,331,1,80,338,False,False,True,False,False,True,False,False,False,True,False
21.030909,1.71818,133.466763,1,809,477,0,0,278,1,830,790,False,False,True,False,False,True,False,False,False,True,False
20.951084,1.708581,131.274851,1,809,477,0,0,420,1,932,724,False,False,True,False,False,True,False,False,False,True,False
22.980221,1.724983,132.94066,1,809,477,0,0,640,1,722,460,False,False,True,False,False,True,False,False,False,True,False
23.426036,1.739991,133.485478,1,809,477,0,0,1166,1,762,650,False,False,True,False,False,True,False,False,False,True,False
25.999185,1.568543,102.000122,1,809,477,0,0,3,1,7,840,False,False,True,False,False,True,False,False,False,True,False
25.934757,1.579893,102.134646,1,809,477,0,0,13,1,27,555,False,False,True,False,False,True,False,False,False,True,False
20.327723,1.782714,154.618446,1,809,477,0,0,804,1,1037,618,False,False,True,False,False,True,False,False,False,True,False
19.47219,1.793824,160.935351,1,809,477,0,0,622,1,1052,800,False,False,True,False,False,True,False,False,False,True,False
26.0,1.659557,111.999096,1,809,477,0,0,1239,1,0,21,False,False,True,False,False,True,False,False,False,True,False
26.0,1.65782,111.95611,1,809,477,0,0,1128,1,0,48,False,False,True,False,False,True,False,False,False,True,False
25.816445,1.684082,104.592372,1,809,477,0,0,174,1,210,778,False,False,True,False,False,True,False,False,False,True,False
25.498965,1.68395,104.846817,1,809,477,0,0,144,1,199,691,False,False,True,False,False,True,False,False,False,True,False
19.137495,1.716521,127.642324,1,809,477,0,0,185,1,508,562,False,False,True,False,False,True,False,False,False,True,False
20.190733,1.680762,125.418548,1,809,477,0,0,81,1,481,428,False,False,True,False,False,True,False,False,False,True,False
26.0,1.623303,110.81746,1,809,477,0,0,1044,1,0,268,False,False,True,False,False,True,False,False,False,True,False
26.0,1.631856,110.804337,1,809,477,0,0,1074,1,0,205,False,False,True,False,False,True,False,False,False,True,False
21.840654,1.747479,136.516648,1,809,477,0,0,322,1,1033,698,False,False,True,False,False,True,False,False,False,True,False
20.871667,1.782453,137.852618,1,809,477,0,0,1108,1,1054,672,False,False,True,False,False,True,False,False,False,True,False
21.501721,1.809871,152.394739,1,809,477,0,0,820,1,192,757,False,False,True,False,False,True,False,False,False,True,False
21.521294,1.803677,160.639405,1,809,477,0,0,858,1,272,501,False,False,True,False,False,True,False,False,False,True,False
18.314593,1.745602,133.554686,1,809,477,0,0,1221,1,854,487,False,False,True,False,False,True,False,False,False,True,False
19.529746,1.751038,133.843033,1,809,477,0,0,1238,1,811,511,False,False,True,False,False,True,False,False,False,True,False
26.0,1.631547,111.588625,1,809,477,0,0,956,1,0,211,False,False,True,False,False,True,False,False,False,True,False
26.0,1.635905,111.571076,1,809,477,0,0,929,1,0,214,False,False,True,False,False,True,False,False,False,True,False
26.0,1.616975,104.846218,1,809,477,0,0,1031,1,0,434,False,False,True,False,False,True,False,False,False,True,False
26.0,1.62788,104.92057,1,809,477,0,0,976,1,0,362,False,False,True,False,False,True,False,False,False,True,False
21.768153,1.76416,133.888629,1,809,477,0,0,808,1,801,761,False,False,True,False,False,True,False,False,False,True,False
21.238416,1.763847,133.937873,1,809,477,0,0,1165,1,819,728,False,False,True,False,False,True,False,False,False,True,False
25.930376,1.608808,102.083964,1,809,477,0,0,27,1,33,840,False,False,True,False,False,True,False,False,False,True,False
25.919571,1.610488,102.174953,1,809,477,0,0,42,1,52,766,False,False,True,False,False,True,False,False,False,True,False
25.918524,1.621231,104.986792,1,809,477,0,0,350,1,123,565,False,False,True,False,False,True,False,False,False,True,False
25.565662,1.642392,104.988082,1,809,477,0,0,127,1,83,469,False,False,True,False,False,True,False,False,False,True,False
18.744914,1.801983,138.034526,1,809,477,0,0,1062,1,674,589,False,False,True,False,False,True,False,False,False,True,False
21.704699,1.787614,137.858254,1,809,477,0,0,941,1,1046,675,False,False,True,False,False,True,False,False,False,True,False
20.089969,1.801478,151.417292,1,809,477,0,0,759,1,995,786,False,False,True,False,False,True,False,False,False,True,False
18.120739,1.807576,152.567671,1,809,477,0,0,711,1,1065,796,False,False,True,False,False,True,False,False,False,True,False
26.0,1.650125,111.939671,1,809,477,0,0,1121,1,0,110,False,False,True,False,False,True,False,False,False,True,False
26.0,1.652674,111.919155,1,809,477,0,0,1150,1,0,94,False,False,True,False,False,True,False,False,False,True,False
25.986185,1.663632,105.122109,1,809,477,0,0,336,1,18,312,False,False,True,False,False,True,False,False,False,True,False
25.982113,1.627818,105.428628,1,809,477,0,0,259,1,88,518,False,False,True,False,False,True,False,False,False,True,False
25.748627,1.66877,104.774144,1,809,477,0,0,285,1,150,603,False,False,True,False,False,True,False,False,False,True,False
25.959772,1.642098,104.966758,1,809,477,0,0,260,1,166,514,False,False,True,False,False,True,False,False,False,True,False
25.653233,1.65757,109.931233,1,809,477,0,0,324,1,39,369,False,False,True,False,False,True,False,False,False,True,False
25.783865,1.643111,109.910012,1,809,477,0,0,292,1,23,343,False,False,True,False,False,True,False,False,False,True,False
21.412434,1.675562,121.639178,1,809,477,0,0,262,1,408,471,False,False,True,False,False,True,False,False,False,True,False
22.77789,1.661415,120.748213,1,809,477,0,0,479,1,174,625,False,False,True,False,False,True,False,False,False,True,False
21.140165,1.713133,133.735889,1,809,477,0,0,235,1,871,752,False,False,True,False,False,True,False,False,False,True,False
21.413498,1.7199,133.886031,1,809,477,0,0,868,1,866,713,False,False,True,False,False,True,False,False,False,True,False
26.0,1.622701,109.982692,1,809,477,0,0,1059,1,0,347,False,False,True,False,False,True,False,False,False,True,False
26.0,1.622468,110.400847,1,809,477,0,0,1064,1,0,315,False,False,True,False,False,True,False,False,False,True,False
26.0,1.618867,110.777391,1,809,477,0,0,993,1,0,291,False,False,True,False,False,True,False,False,False,True,False
26.0,1.600905,110.074946,1,809,477,0,0,957,1,0,358,False,False,True,False,False,True,False,False,False,True,False
21.391371,1.730636,131.902591,1,809,477,0,0,238,1,940,781,False,False,True,False,False,True,False,False,False,True,False
21.051982,1.729719,131.877558,1,809,477,0,0,239,1,942,526,False,False,True,False,False,True,False,False,False,True,False
23.455303,1.677672,114.470482,1,809,477,0,0,872,1,215,591,False,False,True,False,False,True,False,False,False,True,False
23.69484,1.637524,113.90506,1,809,477,0,0,916,1,156,509,False,False,True,False,False,True,False,False,False,True,False
20.601222,1.738717,128.114161,1,809,477,0,0,421,1,798,817,False,False,True,False,False,True,False,False,False,True,False
20.81158,1.741193,128.763843,1,809,477,0,0,403,1,354,819,False,False,True,False,False,True,False,False,False,True,False
19.993565,1.792833,152.43563,1,809,477,0,0,835,1,713,610,False,False,True,False,False,True,False,False,False,True,False
20.074449,1.810427,152.217135,1,809,477,0,0,788,1,937,580,False,False,True,False,False,True,False,False,False,True,False
18.904037,1.743589,133.281333,1,809,477,0,0,1055,1,816,651,False,False,True,False,False,True,False,False,False,True,False
19.783234,1.747962,133.936535,1,809,477,0,0,1171,1,799,624,False,False,True,False,False,True,False,False,False,True,False
24.291205,1.71146,113.372851,1,809,477,0,0,1142,1,256,149,False,False,True,False,False,True,False,False,False,True,False
25.311534,1.685482,113.451224,1,809,477,0,0,1260,1,257,232,False,False,True,False,False,True,False,False,False,True,False
26.0,1.639251,111.927001,1,809,477,0,0,1046,1,0,76,False,False,True,False,False,True,False,False,False,True,False
26.0,1.654784,111.933152,1,809,477,0,0,1120,1,0,79,False,False,True,False,False,True,False,False,False,True,False
26.0,1.641209,111.856492,1,809,477,0,0,996,1,0,139,False,False,True,False,False,True,False,False,False,True,False
26.0,1.643167,111.894229,1,809,477,0,0,1088,1,0,111,False,False,True,False,False,True,False,False,False,True,False
25.966504,1.63073,104.790549,1,809,477,0,0,882,1,117,541,False,False,True,False,False,True,False,False,False,True,False
25.950898,1.649867,104.791035,1,809,477,0,0,945,1,132,620,False,False,True,False,False,True,False,False,False,True,False
26.0,1.613574,107.012256,1,809,477,0,0,1048,1,0,392,False,False,True,False,False,True,False,False,False,True,False
26.0,1.627532,106.69053,1,809,477,0,0,968,1,0,306,False,False,True,False,False,True,False,False,False,True,False
20.848608,1.726606,131.76807,1,809,477,0,0,400,1,821,804,False,False,True,False,False,True,False,False,False,True,False
20.801791,1.721476,131.042274,1,809,477,0,0,445,1,851,772,False,False,True,False,False,True,False,False,False,True,False
23.712641,1.742901,132.8071,1,809,477,0,0,1184,1,609,459,False,False,True,False,False,True,False,False,False,True,False
24.063874,1.737313,133.166595,1,809,477,0,0,1176,1,735,576,False,False,True,False,False,True,False,False,False,True,False
25.95774,1.62414,102.233445,1,809,477,0,0,58,1,40,840,False,False,True,False,False,True,False,False,False,True,False
25.909353,1.644078,102.277765,1,809,477,0,0,36,1,75,840,False,False,True,False,False,True,False,False,False,True,False
25.954995,1.592529,102.874549,1,809,477,0,0,61,1,13,686,False,False,True,False,False,True,False,False,False,True,False
25.908829,1.607734,102.305767,1,809,477,0,0,39,1,65,833,False,False,True,False,False,True,False,False,False,True,False
19.297004,1.817271,141.917802,1,809,477,0,0,1066,1,846,613,False,False,True,False,False,True,False,False,False,True,False
18.301773,1.808765,140.292018,1,809,477,0,0,1159,1,967,639,False,False,True,False,False,True,False,False,False,True,False
19.872667,1.817231,152.371911,1,809,477,0,0,792,1,1031,769,False,False,True,False,False,True,False,False,False,True,False
18.13782,1.819728,151.278532,1,809,477,0,0,704,1,1068,798,False,False,True,False,False,True,False,False,False,True,False
26.0,1.656465,111.949972,1,809,477,0,0,1133,1,0,113,False,False,True,False,False,True,False,False,False,True,False
26.0,1.648143,111.950113,1,809,477,0,0,1135,1,0,73,False,False,True,False,False,True,False,False,False,True,False
26.0,1.622703,111.216192,1,809,477,0,0,1075,1,0,147,False,False,True,False,False,True,False,False,False,True,False
26.0,1.640606,111.036881,1,809,477,0,0,1080,1,0,198,False,False,True,False,False,True,False,False,False,True,False
25.42724,1.683502,104.759643,1,809,477,0,0,283,1,176,734,False,False,True,False,False,True,False,False,False,True,False
25.795187,1.669039,104.593929,1,809,477,0,0,303,1,169,665,False,False,True,False,False,True,False,False,False,True,False
25.493586,1.673665,104.704707,1,809,477,0,0,110,1,203,736,False,False,True,False,False,True,False,False,False,True,False
